City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
272,havre-saint-pierre,90,CA,1571106004,93,50.23,-63.6,46.4,6.2
273,smoky lake,100,CA,1571106004,96,54.11,-112.47,33.998000000000026,1.79
274,tsalenjikha,0,GE,1571106004,93,42.6,42.07,48.2,1.0
275,meulaboh,22,ID,1571105611,78,4.14,96.13,79.16000000000008,2.734
276,walvis bay,0,NA,1571106004,77,-22.95,14.51,62.99600000000005,3.1
277,kingussie,71,GB,1571106005,93,57.08,-4.05,44.00600000000003,1.5
278,atambua,0,ID,1571105462,35,-9.11,124.89,84.16400000000004,3.444
279,north platte,1,US,1571105597,39,41.12,-100.77,55.99400000000007,1.847
280,mundo nuevo,90,CL,1571106005,82,-32.72,-71.41,57.2,5.1
281,dalby,0,AU,1571106005,32,-27.18,151.26,91.00400000000005,5.1
282,chokurdakh,100,RU,1571105454,93,70.62,147.9,21.29000000000002,6.248
283,krasnooktyabrskiy,0,RU,1571106005,83,44.93,38.37,48.00200000000008,0.813
284,gwadar,0,PK,1571106006,55,25.12,62.33,83.33600000000007,5.018
285,siderno,20,IT,1571106006,77,38.28,16.3,71.00600000000003,1.5
286,kirsanov,64,RU,1571106006,74,52.65,42.73,54.35600000000003,6.968
287,ca mau,100,VN,1571106006,79,9.18,105.15,84.21800000000009,3.543
288,gasa,81,BT,1571106007,75,27.91,89.73,31.58600000000007,2.737
289,ewa beach,40,US,1571106007,58,21.32,-158.01,87.80000000000001,3.1
290,ajdabiya,1,LY,1571106007,55,30.75,20.22,72.44600000000005,4.371
291,zhigansk,97,RU,1571105575,84,66.77,123.37,19.004000000000055,2.288
292,tezu,0,IN,1571106007,45,27.93,96.16,79.30400000000006,1.02
293,hohhot,78,CN,1571106008,23,40.81,111.65,48.2,2.0
294,talnakh,100,RU,1571105611,86,69.49,88.39,28.79600000000005,0.992
295,moose factory,1,CA,1571106008,93,51.26,-80.61,37.4,2.6
296,bilma,0,NE,1571105533,21,18.69,12.92,83.084,3.422
297,brae,83,GB,1571106008,93,60.4,-1.35,50.0,4.1
298,zaozerne,0,UA,1571106008,86,51.37,23.94,53.150000000000006,1.826
299,yulara,18,AU,1571105454,8,-25.24,130.99,95.0,2.6
300,mondovi,1,US,1571106009,80,44.57,-91.67,44.00600000000003,2.3
301,halifax,90,CA,1571106009,100,44.65,-63.58,53.00600000000003,4.1
302,coos bay,1,US,1571105613,81,43.37,-124.22,60.00800000000001,5.7
303,maracaibo,20,CO,1571106009,88,3.41,-75.78,69.80000000000001,3.6
304,zimovniki,28,RU,1571106009,67,47.15,42.46,54.01400000000004,1.601
305,platteville,1,US,1571106010,81,42.73,-90.48,44.6,3.1
306,mithi,0,PK,1571106010,38,24.74,69.8,85.19000000000003,2.182
307,kuala terengganu,75,MY,1571106010,79,5.33,103.14,84.2,1.5
308,lahij,6,YE,1571106010,65,13.06,44.88,81.08600000000007,3.964
309,katrineholm,95,SE,1571106011,100,59.0,16.21,46.004000000000055,1.5
310,oeiras do para,0,BR,1571106011,83,-2.0,-49.85,77.0,2.259
311,kjollefjord,87,NO,1571106011,86,70.95,27.35,32.306000000000026,1.121
312,brazzaville,40,CD,1571106011,94,-4.27,15.27,77.0,2.6
313,padang,77,ID,1571106011,68,-0.92,100.36,78.62000000000006,1.52
314,guapiacu,40,BR,1571106012,42,-20.8,-49.22,84.2,3.6
315,dikson,98,RU,1571105537,78,73.51,80.55,25.952000000000076,10.791
316,akdepe,0,TM,1571106012,65,42.05,59.39,50.0,2.1
317,trapani,0,IT,1571106012,77,38.02,12.54,69.80000000000001,3.6
318,hobyo,3,SO,1571105597,80,5.35,48.53,78.8180000000001,1.586
319,butaritari,87,KI,1571105533,68,3.07,172.79,85.29800000000003,4.128
320,yashkul,0,RU,1571106013,51,46.17,45.34,57.95600000000003,2.704
321,praia,0,BR,1571106013,43,-20.25,-43.81,73.4,3.1
322,morgantown,1,US,1571106013,66,39.63,-79.96,51.8,1.183
323,matara,1,BI,1571106014,86,-3.48,29.48,58.1,1.937
324,shingu,20,JP,1571105532,53,33.72,135.99,73.4,5.1
325,broken hill,0,AU,1571106014,35,-31.97,141.45,71.6,2.6
326,sillanwali,0,PK,1571106014,24,31.83,72.54,78.51200000000006,3.191
327,griffith,0,AU,1571106014,30,-34.29,146.06,80.6,8.2
328,sironj,0,IN,1571106015,52,24.1,77.69,76.83800000000005,0.354
329,megion,45,RU,1571106015,94,61.04,76.11,42.22400000000001,4.566
330,karratha,0,AU,1571106015,70,-20.74,116.85,74.33600000000007,6.253
331,nuevo progreso,40,US,1571106015,74,26.05,-97.95,82.99400000000009,3.6
332,nobeoka,0,JP,1571106015,46,32.66,131.66,72.87800000000007,2.377
333,harsum,76,DE,1571106015,100,52.21,9.96,62.00600000000003,1.5
334,codrington,12,AU,1571105535,51,-28.95,153.24,84.00200000000008,4.6
335,glyadyanskoye,86,RU,1571106016,76,54.91,65.09,43.628000000000064,5.554
336,saint-joseph,87,FR,1571105456,77,43.56,6.97,69.00800000000001,7.209
337,leningradskiy,100,RU,1571105602,79,69.38,178.42,34.39400000000008,5.171
338,siilinjarvi,75,FI,1571106016,90,63.08,27.67,33.8,4.1
339,bubaque,100,GW,1571106016,75,11.28,-15.83,82.67000000000007,4.519
340,snyder,1,US,1571106017,73,32.72,-100.92,73.00400000000005,3.1
341,sangmelima,100,CM,1571106017,99,2.93,11.98,66.72200000000004,0.972
342,teknaf,100,BD,1571106017,89,20.86,92.31,81.33800000000005,0.619
343,de-kastri,0,RU,1571106017,43,51.48,140.77,39.72200000000004,7.55
344,hithadhoo,100,MV,1571105457,88,-0.6,73.08,78.94400000000007,7.083
345,victoria,75,BN,1571105537,70,5.28,115.24,86.0,1.0
346,nombre de dios,90,MX,1571106018,52,23.85,-104.24,69.99800000000002,2.6
347,hofn,100,IS,1571105588,86,64.25,-15.21,48.57800000000007,10.544
348,te anau,73,NZ,1571105570,89,-45.41,167.72,50.55800000000001,0.955
349,kiama,0,AU,1571105620,47,-34.67,150.86,75.2,5.1
350,tuatapere,56,NZ,1571105580,68,-46.13,167.69,56.696000000000055,2.373
351,basoko,100,CD,1571106018,96,1.23,23.61,69.33200000000002,0.587
352,aklavik,40,CA,1571105458,85,68.22,-135.01,23.0,1.5
353,limanowa,72,PL,1571106019,93,49.71,20.42,55.004000000000055,1.0
354,taoudenni,0,ML,1571105548,24,22.68,-3.98,87.24199999999999,4.363
355,toora-khem,0,RU,1571106019,50,52.47,96.11,38.87600000000009,1.362
356,chukhloma,100,RU,1571106019,86,58.76,42.68,36.41000000000008,1.672
357,sola,97,TZ,1571106019,64,-3.17,33.8,68.684,2.009
358,jiwani,0,PK,1571106019,47,25.05,61.74,83.58800000000005,6.314
359,outjo,99,NA,1571106020,43,-20.11,16.16,71.6,2.6
360,chemainus,1,CA,1571106020,93,48.92,-123.72,53.00600000000003,1.468
361,nuevitas,40,CU,1571106020,94,21.55,-77.27,78.80000000000001,1.0
362,abu samrah,100,SY,1571106020,33,35.3,37.18,72.48200000000003,3.818
363,port lincoln,99,AU,1571105454,76,-34.72,135.86,58.604000000000056,4.029
364,mecca,0,SA,1571105543,36,21.43,39.83,84.61400000000003,2.209
365,salinopolis,0,BR,1571106021,78,-0.61,-47.36,81.1760000000001,7.434
366,hadrut,0,AZ,1571106022,65,39.52,47.03,51.530000000000044,0.968
367,kosonsoy,10,UZ,1571106022,61,41.25,71.55,50.0,3.1
368,kapustin yar,0,RU,1571106022,72,48.58,45.77,56.714000000000034,3.899
369,sur,0,OM,1571106023,58,22.57,59.53,80.042,2.153
370,lavrentiya,100,RU,1571105453,77,65.58,-170.99,36.53600000000007,9.145
371,usinsk,100,RU,1571105448,96,66.0,57.56,33.62000000000006,5.567
372,kudahuvadhoo,100,MV,1571105579,70,2.67,72.89,82.958,2.147
373,norman wells,20,CA,1571105590,74,65.28,-126.83,28.4,1.5
374,nouadhibou,100,MR,1571105625,78,20.93,-17.03,75.2,6.2
375,oistins,40,BB,1571106023,69,13.07,-59.53,82.4,8.2
376,bima,3,ID,1571105558,29,-8.45,118.73,93.45200000000008,2.674
377,kizukuri,75,JP,1571106024,53,40.81,140.39,57.992,4.6
378,zhenhai,75,CN,1571106024,55,29.95,121.71,73.99400000000009,5.0
379,yar-sale,100,RU,1571106024,95,66.83,70.83,38.69600000000005,6.32
380,ola,63,RU,1571105450,51,59.58,151.3,26.491999999999997,3.183
381,nemuro,40,JP,1571106024,57,43.32,145.57,48.2,4.1
382,zhaoyuan,67,CN,1571106024,17,45.52,125.08,51.63800000000005,8.515
383,sirjan,33,IR,1571106025,44,29.44,55.67,53.22200000000004,4.308
384,maniitsoq,0,GL,1571105588,46,65.42,-52.9,28.88600000000007,1.594
385,makakilo city,40,US,1571106025,58,21.35,-158.09,87.80000000000001,3.1
386,compostela,90,MX,1571106025,83,21.24,-104.9,73.4,0.086
387,bharatpur,0,IN,1571106025,41,27.22,77.5,80.79800000000003,1.797
388,haines junction,100,CA,1571105593,70,60.75,-137.51,21.90200000000008,3.339
389,samana,9,EC,1571106026,92,0.12,-76.97,70.7,0.713
390,lisakovsk,76,KZ,1571106026,84,52.55,62.49,43.268000000000086,6.19
391,quatre cocos,20,MU,1571106026,93,-20.21,57.76,69.00800000000001,3.1
392,solnechnyy,78,RU,1571106026,27,50.72,136.64,40.02800000000006,1.7
393,sayyan,0,YE,1571106027,43,15.17,44.32,54.87800000000007,3.889
394,rocha,100,UY,1571105537,75,-34.48,-54.34,49.64000000000002,4.258
395,samarai,12,PG,1571105616,68,-10.62,150.67,79.23200000000003,4.526
396,vila,75,IT,1571105464,100,45.18,8.4,62.00600000000003,2.6
397,dourados,100,BR,1571106027,88,-22.22,-54.81,71.924,1.795
398,san miguel,75,AR,1571106027,61,-34.54,-58.72,50.0,4.1
399,szydlowiec,1,PL,1571106028,92,51.23,20.86,53.00600000000003,2.54
400,kenai,1,US,1571105547,48,60.55,-151.26,39.992,6.2
401,tanete,0,ID,1571106028,43,-3.94,119.78,92.91200000000006,3.76
402,falam,61,MM,1571106028,93,22.91,93.68,69.674,0.582
403,la tuque,0,CA,1571106028,93,47.44,-72.79,35.99600000000005,1.648
404,fortuna,90,US,1571105570,93,40.6,-124.16,55.99400000000007,1.5
405,fairlie,90,US,1571106029,100,33.31,-95.96,69.00800000000001,5.1
406,okhotsk,100,RU,1571106029,52,59.36,143.24,22.37000000000006,7.887
407,manacapuru,26,BR,1571106029,83,-3.3,-60.62,77.0,1.5
408,gravelbourg,57,CA,1571106029,80,49.88,-106.56,32.46800000000009,7.008
409,waddan,91,LY,1571105628,69,29.16,16.14,65.22800000000007,0.662
410,douala,75,CM,1571106030,100,4.04,9.71,75.2,1.335
411,nileshwar,40,IN,1571106030,88,12.25,75.1,78.80000000000001,1.0
412,larnaca,100,CY,1571106030,47,34.92,33.64,82.4,3.6
413,banon,94,BF,1571106030,78,11.19,-1.09,77.52200000000005,2.646
414,leon,1,US,1571106031,62,40.74,-93.75,55.400000000000006,2.6
415,kokoda,100,PG,1571106031,90,-8.88,147.74,67.78399999999999,1.552
416,havoysund,75,NO,1571106031,72,71.0,24.66,32.0,3.1
417,santa ana,0,MX,1571106031,66,30.54,-111.12,78.99800000000002,1.34
418,mayo,75,CA,1571106032,68,63.59,-135.9,24.8,3.1
419,katsuura,75,JP,1571105451,60,33.93,134.5,69.00800000000001,9.8
420,ilulissat,79,GL,1571105465,67,69.22,-51.1,19.4,6.2
421,lazaro cardenas,90,MX,1571105573,82,28.39,-105.62,68.0,0.983
422,el alto,75,BO,1571105588,81,-16.5,-68.19,42.8,3.1
423,gornopravdinsk,100,RU,1571105458,94,60.06,69.92,42.530000000000044,3.142
424,abong mbang,100,CM,1571106032,98,3.98,13.18,68.07200000000003,1.683
425,simao,11,CN,1571106033,60,22.76,100.79,73.92200000000004,1.057
426,weligama,100,LK,1571106033,74,5.97,80.42,83.46200000000006,1.19
427,udachnyy,0,RU,1571106033,84,66.42,112.4,17.69000000000002,2.413
428,cidreira,100,BR,1571105618,76,-30.17,-50.22,60.98000000000005,10.128
429,sao joao da barra,0,BR,1571105554,83,-21.64,-41.05,73.70600000000003,7.975
430,iracoubo,96,GF,1571105620,79,5.48,-53.21,81.30200000000008,6.144
431,acapulco,75,MX,1571105580,83,16.86,-99.88,84.2,3.6
432,okha,100,RU,1571106034,69,53.59,142.95,36.57200000000004,9.476
433,potenza,0,IT,1571106034,57,40.64,15.8,53.20400000000005,1.664
434,seoul,20,KR,1571105627,52,37.57,126.98,64.4,3.1
435,shenjiamen,65,CN,1571106034,73,29.96,122.3,65.89400000000008,10.733
436,kargopol,100,RU,1571106034,81,61.51,38.95,33.27800000000006,2.83
437,aranos,67,NA,1571106035,15,-24.14,19.11,66.03800000000004,5.793
438,mumbwa,0,ZM,1571106035,38,-14.99,27.06,68.91800000000009,4.383
439,trincomalee,100,LK,1571106035,78,8.58,81.23,80.9600000000001,0.431
440,muisne,100,EC,1571106035,84,0.61,-80.02,74.174,2.527
441,bang saphan,75,TH,1571106035,94,11.21,99.51,78.80000000000001,1.0
442,wanlaweyn,100,SO,1571105607,76,2.62,44.89,78.51200000000006,4.566
443,porbandar,0,IN,1571106036,88,21.64,69.61,75.2,2.999
444,oranjestad,20,AW,1571105608,78,12.52,-70.03,82.4,8.2
445,maku,0,IR,1571106036,52,39.29,44.45,44.6,0.514
446,souillac,100,FR,1571105451,93,45.6,-0.6,57.2,4.1
447,fontanka,75,UA,1571106036,100,46.56,30.86,51.8,2.297
448,ciudad bolivar,100,VE,1571106037,80,8.12,-63.55,78.33200000000002,4.491
449,belmonte,0,PT,1571106037,73,40.36,-7.35,46.99400000000007,2.299
450,san jose,100,HN,1571106037,91,14.25,-87.96,61.538000000000046,1.778
451,birjand,0,IR,1571105610,48,32.86,59.22,42.8,3.1
452,ellensburg,1,US,1571106037,57,47.0,-120.55,53.00600000000003,3.6
453,vila velha,40,BR,1571106037,78,-3.71,-38.6,78.99800000000002,5.7
454,bafra,40,TR,1571106038,93,41.57,35.91,57.2,2.1
455,vanimo,100,PG,1571105449,72,-2.67,141.3,81.93200000000002,2.189
456,oussouye,20,SN,1571106038,100,12.49,-16.54,77.0,1.0
457,tual,100,ID,1571105596,70,-5.67,132.75,82.50800000000001,2.051
458,izhma,100,RU,1571106038,96,65.01,53.91,34.34000000000002,3.44
459,urusha,10,RU,1571106038,37,54.05,122.9,40.02800000000006,4.562
460,tarko-sale,99,RU,1571106039,95,64.92,77.78,42.008,3.787
461,plettenberg bay,22,ZA,1571105592,78,-34.05,23.37,60.17000000000006,3.616
462,elko,1,US,1571106039,23,40.83,-115.76,53.00600000000003,1.266
463,serramanna,68,IT,1571106039,88,39.42,8.92,73.4,5.1
464,necochea,100,AR,1571105585,67,-38.55,-58.74,44.99600000000005,0.89
465,djambala,100,CG,1571106040,96,-2.55,14.76,67.65800000000002,3.236
466,iralaya,100,HN,1571106040,80,15.0,-83.23,81.82400000000001,6.289
467,antofagasta,0,CL,1571106040,77,-23.65,-70.4,60.8,3.1
468,talcahuano,90,CL,1571106040,93,-36.72,-73.12,55.400000000000006,1.0
469,bom jardim,75,BR,1571106040,94,-7.8,-35.59,69.80000000000001,4.1
470,mae sai,40,MM,1571106041,83,20.44,99.89,77.0,2.6
471,nalut,0,LY,1571106041,54,31.86,10.98,71.63600000000008,4.032
472,santa cruz de la palma,90,ES,1571106041,68,28.68,-17.76,68.0,5.1
473,salalah,40,OM,1571105565,78,17.01,54.1,80.6,1.5
474,fez,75,MA,1571106041,82,34.03,-5.02,62.6,1.5
475,prince george,1,CA,1571106042,93,53.92,-122.75,37.99400000000007,1.5
476,chulumani,100,BO,1571106042,92,-16.41,-67.53,55.274000000000015,0.862
477,chabahar,0,IR,1571106042,88,25.29,60.65,73.4,1.068
478,veraval,90,FR,1571106042,100,49.65,0.71,55.99400000000007,3.6
479,bereznik,100,RU,1571106042,95,62.86,42.71,37.18399999999999,2.572
480,isangel,75,VU,1571105581,61,-19.55,169.27,78.80000000000001,6.2
481,kruisfontein,12,ZA,1571105534,86,-34.0,24.73,56.53399999999999,5.35
482,aykhal,11,RU,1571106043,92,65.95,111.51,18.590000000000018,3.196
483,krasnyy yar,0,RU,1571106043,73,50.7,44.73,54.69800000000002,6.358
484,kalur kot,0,PK,1571106043,24,32.16,71.27,80.25800000000001,2.93
485,bambanglipuro,100,ID,1571106043,58,-7.95,110.28,84.05600000000004,5.664
486,khoy,0,IR,1571106044,35,38.55,44.95,48.34400000000008,0.286
487,marsabit,1,KE,1571106044,74,2.34,37.99,72.75200000000008,9.594
488,sept-iles,90,CA,1571105616,100,50.2,-66.38,46.004000000000055,6.7
489,mulege,85,MX,1571106044,82,26.88,-111.98,78.9260000000001,2.049
490,tenenkou,59,ML,1571106044,31,14.46,-4.91,89.97800000000007,3.483
491,mirante do paranapanema,59,BR,1571106045,47,-22.29,-51.91,78.80000000000001,3.6
492,port hardy,90,CA,1571105556,93,50.7,-127.42,48.2,9.8
493,nea fokaia,0,GR,1571106045,87,40.13,23.4,62.99600000000005,2.6
494,cururupu,0,BR,1571105593,85,-1.82,-44.87,76.15400000000005,2.138
495,mangan,0,IN,1571106045,52,27.5,88.54,62.81600000000001,1.71
496,dunedin,99,NZ,1571106045,80,-45.87,170.5,51.998000000000026,8.05
497,poum,20,MK,1571105629,87,41.28,20.71,46.4,2.1
498,zverinogolovskoye,88,RU,1571106046,80,54.46,64.85,42.008,6.045
499,stutterheim,0,ZA,1571106046,70,-32.57,27.43,51.20600000000003,6.647
500,clarence town,0,AU,1571106046,51,-32.59,151.78,84.00200000000008,6.2
501,wakkanai,20,JP,1571106046,46,45.41,141.67,50.0,7.7
502,benton harbor,1,US,1571106046,93,42.12,-86.45,42.008,1.5
503,horki,3,BY,1571106047,94,54.29,30.98,46.72400000000001,3.337
504,nueve de julio,100,AR,1571106047,74,-31.67,-68.39,42.188000000000045,5.054
505,pontianak,75,ID,1571106047,83,-0.02,109.34,82.4,0.238
506,raudeberg,100,NO,1571105580,93,61.99,5.14,48.00200000000008,4.1
507,emmett,1,US,1571106047,54,43.87,-116.5,55.99400000000007,1.5
508,pioner,78,RU,1571106048,68,50.07,45.68,57.36200000000006,5.367
509,merauke,100,ID,1571105630,41,-8.49,140.4,90.87800000000007,4.22
510,methoni,0,GR,1571106048,88,36.82,21.7,68.0,1.0
511,mujiayingzi,0,CN,1571106048,13,42.12,118.78,49.29800000000003,1.247
512,prince rupert,90,CA,1571106048,87,54.32,-130.32,46.4,7.7
513,osypenko,96,UA,1571106048,100,48.04,34.39,46.4,2.0
514,shellbrook,90,CA,1571106049,56,53.22,-106.39,41.0,4.1
515,lindi,20,TZ,1571106049,100,-10.0,39.71,71.6,2.6
516,sosua,40,DO,1571106049,94,19.77,-70.52,82.99400000000009,5.372
517,aguililla,100,MX,1571106049,95,18.74,-102.79,64.16600000000001,1.517
518,umm kaddadah,100,SD,1571106049,61,13.6,26.69,80.36600000000001,2.479
519,vao,8,EE,1571105467,93,59.1,26.19,36.14000000000002,1.736
520,banyo,100,CM,1571106050,96,6.75,11.81,64.47200000000004,1.1
521,tyukalinsk,67,RU,1571106050,87,55.87,72.2,42.44000000000002,6.383
522,tomatlan,100,MX,1571106050,98,19.93,-105.25,74.73200000000003,0.471
523,parakou,100,BJ,1571106050,97,9.34,2.63,73.04000000000002,1.6
524,ishigaki,75,JP,1571106050,74,24.34,124.16,78.80000000000001,10.3
525,skjervoy,18,NO,1571106051,60,70.03,20.97,37.32800000000007,3.15
526,gamba,0,CN,1571106051,52,28.28,88.52,32.162000000000056,2.073
527,cherrapunji,0,IN,1571106051,61,25.28,91.72,70.34000000000003,0.476
528,lichinga,27,MZ,1571106051,85,-13.3,35.25,66.11000000000008,2.784
529,henties bay,86,NA,1571105618,87,-22.12,14.28,62.99600000000005,2.68
530,aksha,100,RU,1571105550,27,50.28,113.29,48.74000000000002,3.665
531,biak,100,ID,1571105548,77,-0.91,122.88,81.64400000000008,3.961
532,uva,99,RU,1571106052,92,56.98,52.19,37.99400000000007,1.461
533,almaty,75,KZ,1571106052,75,43.24,76.95,46.4,2.995
534,erzin,40,TR,1571106052,37,36.95,36.2,78.00800000000001,2.1
535,hervey bay,90,AU,1571106052,65,-25.3,152.85,77.0,9.3
536,ginda,0,IN,1571106053,88,30.69,78.49,62.6,0.873
537,papara,40,BR,1571106053,78,-3.98,-38.73,78.99800000000002,5.7
538,miri,96,NG,1571106053,76,10.31,9.75,73.90400000000005,2.08
539,shimoda,75,JP,1571105582,77,34.7,138.93,69.80000000000001,6.7
540,alto parana,75,BR,1571106054,69,-23.13,-52.32,77.0,3.6
541,northam,40,AU,1571105462,39,-31.65,116.67,62.6,6.2
